GEO_ID,NAME,Total Population,Asian-Indian,Asian-Indian-Proportion,Chinese,Chinese-Proportion,Filipino,Filipino Proportion,Japanese,Japanese-Proportion,Korean,Korean-Proportion,Vietnamese,Vietnamese-Proportion
0500000US45069,"Marlboro County, South Carolina",26585,0,0.000%,0,0.000%,23,0.087%,0,0.000%,50,0.188%,0,0.000%
0500000US45071,"Newberry County, South Carolina",37918,0,0.000%,8,0.021%,52,0.137%,4,0.011%,0,0.000%,3,0.008%
0500000US45073,"Oconee County, South Carolina",78775,327,0.415%,71,0.090%,81,0.103%,71,0.090%,17,0.022%,58,0.074%
0500000US45075,"Orangeburg County, South Carolina",84159,120,0.143%,113,0.134%,72,0.086%,0,0.000%,71,0.084%,198,0.235%
0500000US45077,"Pickens County, South Carolina",131106,773,0.590%,865,0.660%,238,0.182%,41,0.031%,152,0.116%,90,0.069%
0500000US45079,"Richland County, South Carolina",416161,3791,0.911%,2310,0.555%,1526,0.367%,340,0.082%,1702,0.409%,943,0.227%
0500000US45081,"Saluda County, South Carolina",18952,0,0.000%,0,0.000%,47,0.248%,0,0.000%,0,0.000%,0,0.000%
0500000US45083,"Spartanburg County, South Carolina",330119,2035,0.616%,844,0.256%,230,0.070%,134,0.041%,106,0.032%,529,0.160%
0500000US45085,"Sumter County, South Carolina",105199,232,0.221%,191,0.182%,455,0.433%,13,0.012%,51,0.048%,278,0.264%
0500000US45087,"Union County, South Carolina",27158,30,0.110%,0,0.000%,7,0.026%,0,0.000%,0,0.000%,0,0.000%
0500000US45089,"Williamsburg County, South Carolina",30879,82,0.266%,0,0.000%,123,0.398%,0,0.000%,0,0.000%,0,0.000%
0500000US45091,"York County, South Carolina",282987,3821,1.350%,672,0.237%,867,0.306%,142,0.050%,253,0.089%,834,0.295%
0500000US46003,"Aurora County, South Dakota",2590,0,0.000%,0,0.000%,6,0.232%,0,0.000%,0,0.000%,0,0.000%
0500000US46005,"Beadle County, South Dakota",19089,0,0.000%,0,0.000%,87,0.456%,0,0.000%,0,0.000%,216,1.132%
0500000US46007,"Bennett County, South Dakota",3391,0,0.000%,6,0.177%,39,1.150%,0,0.000%,0,0.000%,0,0.000%
0500000US46009,"Bon Homme County, South Dakota",7018,0,0.000%,0,0.000%,3,0.043%,0,0.000%,0,0.000%,0,0.000%
0500000US46011,"Brookings County, South Dakota",34631,332,0.959%,97,0.280%,119,0.344%,35,0.101%,102,0.295%,15,0.043%
0500000US46013,"Brown County, South Dakota",38278,6,0.016%,159,0.415%,161,0.421%,0,0.000%,187,0.489%,0,0.000%
0500000US46015,"Brule County, South Dakota",5247,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46017,"Buffalo County, South Dakota",1859,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46019,"Butte County, South Dakota",10369,37,0.357%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46021,"Campbell County, South Dakota",1534,1,0.065%,1,0.065%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46023,"Charles Mix County, South Dakota",9302,0,0.000%,0,0.000%,18,0.194%,0,0.000%,2,0.022%,5,0.054%
0500000US46025,"Clark County, South Dakota",3837,0,0.000%,0,0.000%,6,0.156%,0,0.000%,8,0.208%,4,0.104%
0500000US46027,"Clay County, South Dakota",14953,120,0.803%,147,0.983%,14,0.094%,0,0.000%,8,0.054%,72,0.482%
0500000US46029,"Codington County, South Dakota",28402,0,0.000%,49,0.173%,64,0.225%,48,0.169%,6,0.021%,0,0.000%
0500000US46031,"Corson County, South Dakota",3906,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46033,"Custer County, South Dakota",8515,0,0.000%,0,0.000%,21,0.247%,0,0.000%,17,0.200%,6,0.070%
0500000US46035,"Davison County, South Dakota",19966,0,0.000%,13,0.065%,6,0.030%,0,0.000%,10,0.050%,143,0.716%
0500000US46037,"Day County, South Dakota",5485,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46039,"Deuel County, South Dakota",4298,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46041,"Dewey County, South Dakota",5275,0,0.000%,3,0.057%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46043,"Douglas County, South Dakota",2823,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46045,"Edmunds County, South Dakota",4014,0,0.000%,0,0.000%,1,0.025%,0,0.000%,2,0.050%,0,0.000%
0500000US46047,"Fall River County, South Dakota",7079,8,0.113%,17,0.240%,0,0.000%,46,0.650%,0,0.000%,1,0.014%
0500000US46049,"Faulk County, South Dakota",2140,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46051,"Grant County, South Dakota",7533,0,0.000%,1,0.013%,2,0.027%,4,0.053%,0,0.000%,0,0.000%
0500000US46053,"Gregory County, South Dakota",3983,0,0.000%,0,0.000%,2,0.050%,0,0.000%,3,0.075%,0,0.000%
0500000US46055,"Haakon County, South Dakota",1755,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46057,"Hamlin County, South Dakota",6196,4,0.065%,0,0.000%,1,0.016%,0,0.000%,0,0.000%,7,0.113%
0500000US46059,"Hand County, South Dakota",3075,0,0.000%,7,0.228%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46061,"Hanson County, South Dakota",3443,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46063,"Harding County, South Dakota",1176,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46065,"Hughes County, South Dakota",17812,5,0.028%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,83,0.466%
0500000US46067,"Hutchinson County, South Dakota",7401,8,0.108%,0,0.000%,31,0.419%,0,0.000%,5,0.068%,0,0.000%
0500000US46069,"Hyde County, South Dakota",1319,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46071,"Jackson County, South Dakota",2838,17,0.599%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46073,"Jerauld County, South Dakota",1836,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46075,"Jones County, South Dakota",1006,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46077,"Kingsbury County, South Dakota",5172,0,0.000%,0,0.000%,6,0.116%,0,0.000%,0,0.000%,0,0.000%
0500000US46079,"Lake County, South Dakota",11207,0,0.000%,0,0.000%,0,0.000%,4,0.036%,0,0.000%,0,0.000%
0500000US46081,"Lawrence County, South Dakota",26047,1,0.004%,52,0.200%,52,0.200%,6,0.023%,31,0.119%,0,0.000%
0500000US46083,"Lincoln County, South Dakota",65801,675,1.026%,28,0.043%,103,0.157%,165,0.251%,48,0.073%,40,0.061%
0500000US46085,"Lyman County, South Dakota",3719,0,0.000%,0,0.000%,6,0.161%,0,0.000%,0,0.000%,0,0.000%
0500000US46087,"McCook County, South Dakota",5714,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46089,"McPherson County, South Dakota",2251,0,0.000%,6,0.267%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46091,"Marshall County, South Dakota",4363,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46093,"Meade County, South Dakota",29970,6,0.020%,38,0.127%,111,0.370%,30,0.100%,11,0.037%,26,0.087%
0500000US46095,"Mellette County, South Dakota",1989,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46097,"Miner County, South Dakota",2312,0,0.000%,0,0.000%,0,0.000%,9,0.389%,1,0.043%,0,0.000%
0500000US46099,"Minnehaha County, South Dakota",197742,858,0.434%,296,0.150%,238,0.120%,27,0.014%,369,0.187%,116,0.059%
0500000US46101,"Moody County, South Dakota",6346,0,0.000%,0,0.000%,118,1.859%,0,0.000%,0,0.000%,0,0.000%
0500000US46102,"Oglala Lakota County, South Dakota",13695,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46103,"Pennington County, South Dakota",110386,53,0.048%,117,0.106%,499,0.452%,156,0.141%,133,0.120%,0,0.000%
0500000US46105,"Perkins County, South Dakota",2970,0,0.000%,0,0.000%,22,0.741%,0,0.000%,0,0.000%,0,0.000%
0500000US46107,"Potter County, South Dakota",2587,0,0.000%,0,0.000%,16,0.618%,0,0.000%,5,0.193%,0,0.000%
0500000US46109,"Roberts County, South Dakota",10242,0,0.000%,2,0.020%,5,0.049%,0,0.000%,3,0.029%,0,0.000%
0500000US46111,"Sanborn County, South Dakota",2373,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46115,"Spink County, South Dakota",6355,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46117,"Stanley County, South Dakota",2979,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46119,"Sully County, South Dakota",1318,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46121,"Todd County, South Dakota",9353,88,0.941%,0,0.000%,150,1.604%,11,0.118%,0,0.000%,0,0.000%
0500000US46123,"Tripp County, South Dakota",5607,0,0.000%,0,0.000%,12,0.214%,0,0.000%,5,0.089%,0,0.000%
0500000US46125,"Turner County, South Dakota",8687,0,0.000%,0,0.000%,0,0.000%,0,0.000%,7,0.081%,48,0.553%
0500000US46127,"Union County, South Dakota",16700,140,0.838%,105,0.629%,11,0.066%,0,0.000%,6,0.036%,12,0.072%
0500000US46129,"Walworth County, South Dakota",5317,0,0.000%,7,0.132%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US46135,"Yankton County, South Dakota",23311,0,0.000%,19,0.082%,12,0.051%,0,0.000%,9,0.039%,4,0.017%
0500000US46137,"Ziebach County, South Dakota",2455,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47001,"Anderson County, Tennessee",77337,160,0.207%,423,0.547%,52,0.067%,16,0.021%,158,0.204%,87,0.112%
0500000US47003,"Bedford County, Tennessee",50533,0,0.000%,65,0.129%,76,0.150%,0,0.000%,28,0.055%,0,0.000%
0500000US47005,"Benton County, Tennessee",15933,0,0.000%,107,0.672%,63,0.395%,0,0.000%,0,0.000%,0,0.000%
0500000US47007,"Bledsoe County, Tennessee",14816,5,0.034%,2,0.013%,13,0.088%,0,0.000%,0,0.000%,0,0.000%
0500000US47009,"Blount County, Tennessee",135951,196,0.144%,132,0.097%,143,0.105%,18,0.013%,142,0.104%,4,0.003%
0500000US47011,"Bradley County, Tennessee",108859,283,0.260%,105,0.096%,281,0.258%,0,0.000%,114,0.105%,146,0.134%
0500000US47013,"Campbell County, Tennessee",39397,92,0.234%,72,0.183%,4,0.010%,0,0.000%,1,0.003%,0,0.000%
0500000US47015,"Cannon County, Tennessee",14481,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47017,"Carroll County, Tennessee",28381,24,0.085%,52,0.183%,11,0.039%,0,0.000%,0,0.000%,0,0.000%
0500000US47019,"Carter County, Tennessee",56315,0,0.000%,2,0.004%,91,0.162%,0,0.000%,37,0.066%,26,0.046%
0500000US47021,"Cheatham County, Tennessee",41184,58,0.141%,31,0.075%,47,0.114%,0,0.000%,17,0.041%,66,0.160%
0500000US47023,"Chester County, Tennessee",17392,0,0.000%,4,0.023%,5,0.029%,0,0.000%,10,0.057%,0,0.000%
0500000US47025,"Claiborne County, Tennessee",32092,7,0.022%,70,0.218%,9,0.028%,57,0.178%,15,0.047%,137,0.427%
0500000US47027,"Clay County, Tennessee",7592,0,0.000%,4,0.053%,39,0.514%,0,0.000%,0,0.000%,0,0.000%
0500000US47029,"Cocke County, Tennessee",36186,127,0.351%,23,0.064%,0,0.000%,22,0.061%,0,0.000%,0,0.000%
0500000US47031,"Coffee County, Tennessee",58080,74,0.127%,257,0.442%,64,0.110%,160,0.275%,0,0.000%,92,0.158%
0500000US47033,"Crockett County, Tennessee",13955,7,0.050%,4,0.029%,14,0.100%,9,0.064%,4,0.029%,17,0.122%
0500000US47035,"Cumberland County, Tennessee",61552,11,0.018%,48,0.078%,40,0.065%,48,0.078%,18,0.029%,0,0.000%
0500000US47037,"Davidson County, Tennessee",709786,4447,0.627%,3921,0.552%,1732,0.244%,480,0.068%,2500,0.352%,2335,0.329%
0500000US47039,"Decatur County, Tennessee",11483,0,0.000%,0,0.000%,6,0.052%,0,0.000%,6,0.052%,0,0.000%
0500000US47041,"DeKalb County, Tennessee",20209,6,0.030%,22,0.109%,2,0.010%,30,0.148%,0,0.000%,0,0.000%
0500000US47043,"Dickson County, Tennessee",54563,0,0.000%,1,0.002%,23,0.042%,0,0.000%,0,0.000%,24,0.044%
0500000US47045,"Dyer County, Tennessee",36818,0,0.000%,34,0.092%,0,0.000%,0,0.000%,48,0.130%,58,0.158%
0500000US47047,"Fayette County, Tennessee",42228,6,0.014%,32,0.076%,36,0.085%,7,0.017%,3,0.007%,152,0.360%
0500000US47049,"Fentress County, Tennessee",18642,3,0.016%,26,0.139%,0,0.000%,0,0.000%,21,0.113%,7,0.038%
0500000US47051,"Franklin County, Tennessee",42980,39,0.091%,59,0.137%,10,0.023%,22,0.051%,6,0.014%,63,0.147%
0500000US47053,"Gibson County, Tennessee",50455,12,0.024%,59,0.117%,29,0.057%,1,0.002%,0,0.000%,0,0.000%
0500000US47055,"Giles County, Tennessee",30317,9,0.030%,12,0.040%,0,0.000%,10,0.033%,0,0.000%,0,0.000%
0500000US47057,"Grainger County, Tennessee",23648,8,0.034%,0,0.000%,0,0.000%,0,0.000%,12,0.051%,0,0.000%
0500000US47059,"Greene County, Tennessee",70399,29,0.041%,38,0.054%,31,0.044%,2,0.003%,228,0.324%,0,0.000%
0500000US47061,"Grundy County, Tennessee",13550,44,0.325%,0,0.000%,1,0.007%,0,0.000%,0,0.000%,0,0.000%
0500000US47063,"Hamblen County, Tennessee",64531,69,0.107%,40,0.062%,59,0.091%,90,0.139%,73,0.113%,146,0.226%
0500000US47065,"Hamilton County, Tennessee",367193,1902,0.518%,834,0.227%,819,0.223%,272,0.074%,947,0.258%,875,0.238%
0500000US47067,"Hancock County, Tennessee",6726,25,0.372%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,11,0.164%
0500000US47069,"Hardeman County, Tennessee",25519,0,0.000%,16,0.063%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47071,"Hardin County, Tennessee",26824,0,0.000%,13,0.048%,9,0.034%,0,0.000%,0,0.000%,0,0.000%
0500000US47073,"Hawkins County, Tennessee",57107,49,0.086%,34,0.060%,4,0.007%,18,0.032%,120,0.210%,0,0.000%
0500000US47075,"Haywood County, Tennessee",17806,0,0.000%,0,0.000%,0,0.000%,0,0.000%,22,0.124%,0,0.000%
0500000US47077,"Henderson County, Tennessee",27845,0,0.000%,35,0.126%,0,0.000%,0,0.000%,2,0.007%,0,0.000%
0500000US47079,"Henry County, Tennessee",32305,53,0.164%,19,0.059%,0,0.000%,10,0.031%,0,0.000%,32,0.099%
0500000US47081,"Hickman County, Tennessee",24996,0,0.000%,74,0.296%,76,0.304%,68,0.272%,0,0.000%,0,0.000%
0500000US47083,"Houston County, Tennessee",8253,0,0.000%,27,0.327%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47085,"Humphreys County, Tennessee",19032,0,0.000%,19,0.100%,121,0.636%,6,0.032%,0,0.000%,0,0.000%
0500000US47087,"Jackson County, Tennessee",11730,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47089,"Jefferson County, Tennessee",55017,91,0.165%,72,0.131%,99,0.180%,0,0.000%,22,0.040%,16,0.029%
0500000US47091,"Johnson County, Tennessee",17982,1,0.006%,0,0.000%,14,0.078%,0,0.000%,14,0.078%,0,0.000%
0500000US47093,"Knox County, Tennessee",481406,3639,0.756%,2470,0.513%,906,0.188%,395,0.082%,956,0.199%,1155,0.240%
0500000US47095,"Lake County, Tennessee",6898,0,0.000%,18,0.261%,0,0.000%,0,0.000%,2,0.029%,0,0.000%
0500000US47097,"Lauderdale County, Tennessee",25171,0,0.000%,9,0.036%,11,0.044%,32,0.127%,0,0.000%,25,0.099%
0500000US47099,"Lawrence County, Tennessee",44377,68,0.153%,0,0.000%,39,0.088%,17,0.038%,22,0.050%,35,0.079%
0500000US47101,"Lewis County, Tennessee",12637,85,0.673%,51,0.404%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47103,"Lincoln County, Tennessee",35365,44,0.124%,13,0.037%,56,0.158%,2,0.006%,5,0.014%,26,0.074%
0500000US47105,"Loudon County, Tennessee",55507,56,0.101%,155,0.279%,246,0.443%,5,0.009%,41,0.074%,46,0.083%
0500000US47107,"McMinn County, Tennessee",53532,108,0.202%,90,0.168%,55,0.103%,47,0.088%,0,0.000%,0,0.000%
0500000US47109,"McNairy County, Tennessee",25895,0,0.000%,48,0.185%,50,0.193%,0,0.000%,48,0.185%,0,0.000%
0500000US47111,"Macon County, Tennessee",25365,0,0.000%,0,0.000%,69,0.272%,0,0.000%,28,0.110%,0,0.000%
0500000US47113,"Madison County, Tennessee",98644,225,0.228%,125,0.127%,120,0.122%,45,0.046%,62,0.063%,156,0.158%
0500000US47115,"Marion County, Tennessee",28852,44,0.153%,14,0.049%,18,0.062%,10,0.035%,26,0.090%,0,0.000%
0500000US47117,"Marshall County, Tennessee",34567,0,0.000%,52,0.150%,34,0.098%,0,0.000%,17,0.049%,67,0.194%
0500000US47119,"Maury County, Tennessee",102002,203,0.199%,148,0.145%,291,0.285%,45,0.044%,81,0.079%,79,0.077%
0500000US47121,"Meigs County, Tennessee",12839,0,0.000%,0,0.000%,67,0.522%,0,0.000%,0,0.000%,0,0.000%
0500000US47123,"Monroe County, Tennessee",46489,0,0.000%,75,0.161%,77,0.166%,0,0.000%,0,0.000%,31,0.067%
0500000US47125,"Montgomery County, Tennessee",222305,928,0.417%,526,0.237%,1289,0.580%,237,0.107%,1223,0.550%,150,0.067%
0500000US47127,"Moore County, Tennessee",6558,0,0.000%,0,0.000%,60,0.915%,0,0.000%,0,0.000%,0,0.000%
0500000US47129,"Morgan County, Tennessee",21124,6,0.028%,8,0.038%,0,0.000%,0,0.000%,11,0.052%,0,0.000%
0500000US47131,"Obion County, Tennessee",30670,0,0.000%,8,0.026%,29,0.095%,0,0.000%,5,0.016%,6,0.020%
0500000US47133,"Overton County, Tennessee",22576,0,0.000%,42,0.186%,0,0.000%,0,0.000%,12,0.053%,0,0.000%
0500000US47135,"Perry County, Tennessee",8432,163,1.933%,0,0.000%,23,0.273%,0,0.000%,0,0.000%,0,0.000%
0500000US47137,"Pickett County, Tennessee",5042,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47139,"Polk County, Tennessee",17620,0,0.000%,17,0.096%,6,0.034%,0,0.000%,14,0.079%,0,0.000%
0500000US47141,"Putnam County, Tennessee",80157,214,0.267%,95,0.119%,117,0.146%,76,0.095%,26,0.032%,279,0.348%
0500000US47143,"Rhea County, Tennessee",33031,103,0.312%,0,0.000%,173,0.524%,0,0.000%,36,0.109%,0,0.000%
0500000US47145,"Roane County, Tennessee",53777,171,0.318%,17,0.032%,60,0.112%,16,0.030%,56,0.104%,23,0.043%
0500000US47147,"Robertson County, Tennessee",73297,38,0.052%,91,0.124%,46,0.063%,63,0.086%,110,0.150%,8,0.011%
0500000US47149,"Rutherford County, Tennessee",343727,1159,0.337%,1312,0.382%,1022,0.297%,476,0.138%,413,0.120%,456,0.133%
0500000US47151,"Scott County, Tennessee",21917,0,0.000%,0,0.000%,7,0.032%,1,0.005%,3,0.014%,72,0.329%
0500000US47153,"Sequatchie County, Tennessee",16065,0,0.000%,44,0.274%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47155,"Sevier County, Tennessee",98455,594,0.603%,326,0.331%,71,0.072%,0,0.000%,6,0.006%,0,0.000%
0500000US47157,"Shelby County, Tennessee",926440,9267,1.000%,4876,0.526%,2616,0.282%,345,0.037%,1140,0.123%,5064,0.547%
0500000US47159,"Smith County, Tennessee",20034,31,0.155%,0,0.000%,1,0.005%,0,0.000%,58,0.290%,0,0.000%
0500000US47161,"Stewart County, Tennessee",13724,0,0.000%,0,0.000%,0,0.000%,0,0.000%,48,0.350%,0,0.000%
0500000US47163,"Sullivan County, Tennessee",158722,572,0.360%,309,0.195%,146,0.092%,47,0.030%,7,0.004%,79,0.050%
0500000US47165,"Sumner County, Tennessee",196845,1007,0.512%,293,0.149%,457,0.232%,467,0.237%,363,0.184%,125,0.064%
0500000US47167,"Tipton County, Tennessee",61116,35,0.057%,13,0.021%,230,0.376%,27,0.044%,7,0.011%,0,0.000%
0500000US47169,"Trousdale County, Tennessee",11596,0,0.000%,0,0.000%,0,0.000%,0,0.000%,10,0.086%,0,0.000%
0500000US47171,"Unicoi County, Tennessee",17845,0,0.000%,27,0.151%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47173,"Union County, Tennessee",19860,1,0.005%,0,0.000%,0,0.000%,0,0.000%,4,0.020%,0,0.000%
0500000US47175,"Van Buren County, Tennessee",6182,0,0.000%,14,0.226%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US47177,"Warren County, Tennessee",41163,56,0.136%,40,0.097%,46,0.112%,0,0.000%,9,0.022%,0,0.000%
0500000US47179,"Washington County, Tennessee",133282,428,0.321%,667,0.500%,156,0.117%,307,0.230%,179,0.134%,22,0.017%
0500000US47181,"Wayne County, Tennessee",16325,0,0.000%,0,0.000%,22,0.135%,0,0.000%,0,0.000%,0,0.000%
0500000US47183,"Weakley County, Tennessee",32946,0,0.000%,63,0.191%,0,0.000%,57,0.173%,165,0.501%,52,0.158%
0500000US47185,"White County, Tennessee",27420,0,0.000%,0,0.000%,40,0.146%,0,0.000%,13,0.047%,12,0.044%
0500000US47187,"Williamson County, Tennessee",248897,7021,2.821%,1954,0.785%,729,0.293%,404,0.162%,1224,0.492%,555,0.223%
0500000US47189,"Wilson County, Tennessee",149096,1295,0.869%,260,0.174%,575,0.386%,28,0.019%,193,0.129%,69,0.046%
0500000US48001,"Anderson County, Texas",58077,12,0.021%,5,0.009%,54,0.093%,7,0.012%,8,0.014%,209,0.360%
0500000US48003,"Andrews County, Texas",18362,0,0.000%,9,0.049%,66,0.359%,0,0.000%,14,0.076%,7,0.038%
0500000US48005,"Angelina County, Texas",86608,105,0.121%,134,0.155%,278,0.321%,63,0.073%,25,0.029%,180,0.208%
0500000US48007,"Aransas County, Texas",24048,0,0.000%,6,0.025%,1,0.004%,98,0.408%,0,0.000%,314,1.306%
0500000US48009,"Archer County, Texas",8649,0,0.000%,7,0.081%,9,0.104%,0,0.000%,0,0.000%,0,0.000%
0500000US48011,"Armstrong County, Texas",1912,0,0.000%,0,0.000%,0,0.000%,0,0.000%,2,0.105%,0,0.000%
0500000US48013,"Atascosa County, Texas",49403,54,0.109%,15,0.030%,99,0.200%,0,0.000%,0,0.000%,9,0.018%
0500000US48015,"Austin County, Texas",30406,51,0.168%,0,0.000%,0,0.000%,16,0.053%,0,0.000%,80,0.263%
0500000US48017,"Bailey County, Texas",6902,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,72,1.043%
0500000US48019,"Bandera County, Texas",21182,0,0.000%,0,0.000%,50,0.236%,0,0.000%,4,0.019%,46,0.217%
0500000US48021,"Bastrop County, Texas",98435,35,0.036%,268,0.272%,92,0.093%,6,0.006%,22,0.022%,93,0.094%
0500000US48023,"Baylor County, Texas",3475,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US48025,"Bee County, Texas",30977,112,0.362%,12,0.039%,61,0.197%,0,0.000%,3,0.010%,0,0.000%
0500000US48027,"Bell County, Texas",372821,1311,0.352%,832,0.223%,2142,0.575%,307,0.082%,2730,0.732%,1153,0.309%
0500000US48029,"Bexar County, Texas",2014059,16893,0.839%,9214,0.457%,13093,0.650%,2091,0.104%,3566,0.177%,7380,0.366%
0500000US48031,"Blanco County, Texas",11608,0,0.000%,12,0.103%,9,0.078%,55,0.474%,0,0.000%,0,0.000%
0500000US48033,"Borden County, Texas",686,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US48035,"Bosque County, Texas",18404,12,0.065%,31,0.168%,24,0.130%,0,0.000%,13,0.071%,3,0.016%
0500000US48037,"Bowie County, Texas",92747,222,0.239%,248,0.267%,235,0.253%,27,0.029%,178,0.192%,271,0.292%
0500000US48039,"Brazoria County, Texas",374600,6404,1.710%,3476,0.928%,5795,1.547%,163,0.044%,1231,0.329%,6244,1.667%
0500000US48041,"Brazos County, Texas",234548,3763,1.604%,4182,1.783%,904,0.385%,355,0.151%,1567,0.668%,770,0.328%
0500000US48043,"Brewster County, Texas",9454,0,0.000%,18,0.190%,100,1.058%,0,0.000%,10,0.106%,7,0.074%
0500000US48045,"Briscoe County, Texas",1290,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US48047,"Brooks County, Texas",7059,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US48049,"Brown County, Texas",38159,36,0.094%,17,0.045%,8,0.021%,0,0.000%,4,0.010%,11,0.029%
0500000US48051,"Burleson County, Texas",17958,21,0.117%,0,0.000%,74,0.412%,0,0.000%,0,0.000%,37,0.206%
0500000US48053,"Burnet County, Texas",49684,28,0.056%,20,0.040%,56,0.113%,17,0.034%,36,0.072%,0,0.000%
0500000US48055,"Caldwell County, Texas",46141,61,0.132%,36,0.078%,155,0.336%,17,0.037%,0,0.000%,0,0.000%
0500000US48057,"Calhoun County, Texas",20127,30,0.149%,415,2.062%,15,0.075%,0,0.000%,2,0.010%,176,0.874%
0500000US48059,"Callahan County, Texas",13869,0,0.000%,120,0.865%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
0500000US48061,"Cameron County, Texas",421854,801,0.190%,203,0.048%,924,0.219%,75,0.018%,21,0.005%,673,0.160%
0500000US48063,"Camp County, Texas",12543,0,0.000%,0,0.000%,1,0.008%,0,0.000%,0,0.000%,27,0.215%
0500000US48065,"Carson County, Texas",5801,0,0.000%,0,0.000%,6,0.103%,0,0.000%,0,0.000%,0,0.000%
0500000US48067,"Cass County, Texas",28637,25,0.087%,446,1.557%,26,0.091%,6,0.021%,0,0.000%,199,0.695%
0500000US48069,"Castro County, Texas",7381,0,0.000%,0,0.000%,55,0.745%,0,0.000%,0,0.000%,0,0.000%
0500000US48071,"Chambers County, Texas",47037,82,0.174%,66,0.140%,144,0.306%,0,0.000%,0,0.000%,143,0.304%
0500000US48073,"Cherokee County, Texas",50824,2,0.004%,55,0.108%,145,0.285%,3,0.006%,4,0.008%,35,0.069%
0500000US48075,"Childress County, Texas",6781,0,0.000%,0,0.000%,0,0.000%,0,0.000%,6,0.088%,0,0.000%
0500000US48077,"Clay County, Texas",10290,0,0.000%,17,0.165%,76,0.739%,1,0.010%,0,0.000%,0,0.000%
0500000US48079,"Cochran County, Texas",2529,0,0.000%,0,0.000%,2,0.079%,0,0.000%,0,0.000%,0,0.000%
0500000US48081,"Coke County, Texas",3305,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%,0,0.000%
